id,name,location.address,location.locality,location.city,location.city_id,location.latitude,location.longitude,location.zipcode,location.country_id,location.locality_verbose,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,user_rating.aggregate_rating,user_rating.rating_text,user_rating.rating_color,user_rating.votes,has_online_delivery,is_delivering_now,has_table_booking
2702,The Tea Lounge - Taj Palace Hotel,"Taj Palace Hotel, Diplomatic Enclave, Chanakyapuri, New Delhi","The Taj Palace Hotel, Chanakyapuri",New Delhi,1,28.5945492,77.1703995,0,1,"The Taj Palace Hotel, Chanakyapuri, New Delhi",0,Cafe,1500,3,Rs.,4.0,Very Good,5BA829,76,0,0,0
847,Laguna,"18, Yashwant Place, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,1,28.5843085,77.1916947,0,1,"Chanakyapuri, New Delhi",0,"Chinese, North Indian",900,2,Rs.,3.4,Average,CDD614,60,0,0,0
2587,Chimney,"26, Yashwant Place Market, Food Plaza, Chanakyapuri, New Delhi",Chanakyapuri,New Delhi,1,28.5843895,77.1916048,0,1,"Chanakyapuri, New Delhi",0,Chinese,800,2,Rs.,2.9,Average,FFBA00,66,0,0,1
2745,Golf Bar - ITC Maurya,"ITC Maurya, Chanakyapuri, New Delhi","ITC Maurya, Chanakyapuri",New Delhi,1,28.5981778,77.1734391,0,1,"ITC Maurya, Chanakyapuri, New Delhi",0,Drinks Only,3500,4,Rs.,3.5,Good,9ACD32,45,0,0,0
7620,Kolkata Hot Kathi Roll,"8, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5401027,77.2485628,110019,1,"Chittaranjan Park, New Delhi",0,Fast Food,150,1,Rs.,3.2,Average,CDD614,35,0,0,0
302936,Ashirbad,"Shop 3, Market 3, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5408504,77.2431467,110019,1,"Chittaranjan Park, New Delhi",0,Fast Food,100,1,Rs.,3.6,Good,9ACD32,46,0,0,0
1358,Viva Hyderabad,"Shop 102, 1st Floor, DDA Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5369289901,77.2529293969,0,1,"Chittaranjan Park, New Delhi",0,"Biryani, North Indian",600,2,Rs.,2.3,Poor,FF7800,38,1,0,0
3632,Punjabi Zaika,"23, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5364501,77.2534878,0,1,"Chittaranjan Park, New Delhi",0,"Chinese, Mughlai, North Indian",500,2,Rs.,2.9,Average,FFBA00,39,1,0,0
309080,Chulha Punjabi Da,"36, C.S.C, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5363428474,77.253270708,,1,"Chittaranjan Park, New Delhi",0,"North Indian, Chinese, Fast Food",600,2,Rs.,2.4,Poor,FF7800,41,1,0,0
300984,Roll n Roast,"7, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5400110453,77.2485818714,,1,"Chittaranjan Park, New Delhi",0,"North Indian, Chinese",250,1,Rs.,3.3,Average,CDD614,27,0,0,0
311637,The Singing Tree,"Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5403609,77.2488222,,1,"Chittaranjan Park, New Delhi",0,Beverages,100,1,Rs.,3.7,Good,9ACD32,33,0,0,0
1712,Republic of Chicken,"12 & 13, DDA, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5364925,77.2534614,0,1,"Chittaranjan Park, New Delhi",0,"Raw Meats, Fast Food",400,1,Rs.,2.7,Average,FFBA00,29,0,0,0
18175256,Bunty Dhaba,"19/1, Near B Block Gurudwara, EPDP Main Road, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5397253463,77.2520496324,,1,"Chittaranjan Park, New Delhi",0,"North Indian, Chinese",500,2,Rs.,3.2,Average,CDD614,26,0,0,0
7613,Yummi Kolkataa,"13, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5399215,77.248847,0,1,"Chittaranjan Park, New Delhi",0,Mithai,150,1,Rs.,3.2,Average,CDD614,17,0,0,0
309756,Khatey Raho,"Shop 22, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5401398,77.2488511,,1,"Chittaranjan Park, New Delhi",0,"North Indian, Mughlai, Fast Food, South Indian",250,1,Rs.,3.3,Average,CDD614,26,0,0,0
18354627,Royal Chick 'N',"K-1/135, Main Road, C R Park, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5414227,77.2481801,110019,1,"Chittaranjan Park, New Delhi",0,"Mughlai, North Indian, Chinese",300,1,Rs.,3.3,Average,CDD614,18,1,0,0
18355107,Tibb's Frankie,"E-778, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5363915,77.2534364,,1,"Chittaranjan Park, New Delhi",0,Fast Food,250,1,Rs.,3.2,Average,CDD614,16,0,0,0
7623,Gopal's Restaurant & Caterer's,"26, Ground Floor, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.540279955,77.2489439696,0,1,"Chittaranjan Park, New Delhi",0,"North Indian, Fast Food",300,1,Rs.,2.7,Average,FFBA00,22,0,0,0
18239781,Aristocrat Sweet Shop,"Shop 9, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5400835008,77.2486123815,,1,"Chittaranjan Park, New Delhi",0,"Mithai, Bakery",300,1,Rs.,3.1,Average,CDD614,7,0,0,0
7602,Rabi Snacks Corner,"44, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5401376951,77.248986885,0,1,"Chittaranjan Park, New Delhi",0,Fast Food,300,1,Rs.,3.4,Average,CDD614,18,0,0,0
18175328,Wazwaan Restaurant,"A-5, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5426944,77.2417726,,1,"Chittaranjan Park, New Delhi",0,"North Indian, Kashmiri",1200,3,Rs.,3.2,Average,CDD614,14,0,0,1
18429374,Roller's High,"K-1/38, EPDP Road, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,0.0,0.0,,1,"Chittaranjan Park, New Delhi",0,"North Indian, Mughlai",500,2,Rs.,3.2,Average,CDD614,13,0,0,0
301522,Royal Kolkata Biryani,"26, Market 1, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,28.5404268,77.2487302,,1,"Chittaranjan Park, New Delhi",0,"North Indian, Chinese, Biryani",500,2,Rs.,2.7,Average,FFBA00,14,0,0,0
18459885,Shepherd's,"E 778, Market 2, Chittaranjan Park, New Delhi",Chittaranjan Park,New Delhi,1,0.0,0.0,,1,"Chittaranjan Park, New Delhi",0,Fast Food,250,1,Rs.,3.1,Average,CDD614,9,0,0,0
304735,Raro,"19, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5732529,77.2303666,,1,"Defence Colony, New Delhi",0,"Cafe, Bakery",800,2,Rs.,3.7,Good,9ACD32,304,0,0,0
310816,NYC.PIE,"Main Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5729411,77.2303467,,1,"Defence Colony, New Delhi",0,"Italian, Pizza",900,2,Rs.,3.8,Good,9ACD32,306,1,0,1
3039,Nizam's Kathi Kabab,"C-25, Commercial Complex, Near Moolchand Flyover, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5667421,77.234004,110024,1,"Defence Colony, New Delhi",0,"North Indian, Fast Food",900,2,Rs.,3.8,Good,9ACD32,303,1,0,0
2437,28 Capri Italy,"28-A, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5727962,77.2302768,0,1,"Defence Colony, New Delhi",0,Italian,1500,3,Rs.,3.9,Good,9ACD32,245,1,0,1
18161723,Ek Bar,"D-17, 1st Floor, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5748107435,77.2379707173,110024,1,"Defence Colony, New Delhi",0,Modern Indian,1700,3,Rs.,4.1,Very Good,5BA829,242,1,0,1
18232097,Hwealthcafe,"A-272, Ground Floor, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5745182,77.2290642,,1,"Defence Colony, New Delhi",0,"Cafe, Healthy Food, Continental",800,2,Rs.,4.1,Very Good,5BA829,223,1,0,1
18350143,Desi Vibes,"Shop 7, Defence Colony Main Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5738142,77.230142,110024,1,"Defence Colony, New Delhi",0,"North Indian, Mughlai",1500,3,Rs.,4.0,Very Good,5BA829,183,1,0,1
3492,Concept,"142, Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5782285,77.2388538,0,1,"Defence Colony, New Delhi",0,"North Indian, Mughlai, Chinese",600,2,Rs.,3.9,Good,9ACD32,301,0,0,0
566,Hong Kong Express,"127, Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5783992,77.238764,0,1,"Defence Colony, New Delhi",0,"Chinese, Thai",700,2,Rs.,3.8,Good,9ACD32,196,1,0,0
311661,Döner Grill,"Building 47, Ground Floor, Defence Colony Main Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5731228,77.2304115,,1,"Defence Colony, New Delhi",0,"Fast Food, Turkish",900,2,Rs.,3.8,Good,9ACD32,192,1,0,0
134,Moti Mahal Delux,"11, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5735944,77.2301869,0,1,"Defence Colony, New Delhi",0,"North Indian, Mughlai, Chinese",1000,3,Rs.,3.8,Good,9ACD32,130,1,0,1
18415346,Cafe Yell,"35, Ground Floor, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5735944,77.2301869,110024,1,"Defence Colony, New Delhi",0,"Cafe, Continental, Italian",1000,3,Rs.,4.4,Very Good,5BA829,50,0,0,1
17953931,Meraki Cafe & Bar,"C-43/44/45, DDA Complex, Opposite Moolchand Flyover, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5666845,77.2338693,,1,"Defence Colony, New Delhi",0,"North Indian, Continental, Chinese, Italian",1400,3,Rs.,3.6,Good,9ACD32,139,1,0,1
18400744,Number 31,"31, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5735538,77.2302318,,1,"Defence Colony, New Delhi",0,"Continental, Asian, Sushi",1600,3,Rs.,4.2,Very Good,5BA829,63,1,0,1
18247032,Moets Oh! Bao,"50, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5731536,77.2305784,110024,1,"Defence Colony, New Delhi",0,"Chinese, Japanese, Thai",1200,3,Rs.,3.6,Good,9ACD32,99,1,0,1
730,Moets Curry Leaf,"50, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5732124,77.2304115,110024,1,"Defence Colony, New Delhi",0,"North Indian, Mughlai, Kashmiri",1500,3,Rs.,3.5,Good,9ACD32,208,1,0,1
18363787,The Culinary Pitaara,"A-177, Sukhdev Market, Bhisham Pitamah Marg, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5742151,77.228705,110003,1,"Defence Colony, New Delhi",0,"North Indian, Chinese",900,2,Rs.,4.2,Very Good,5BA829,95,1,0,0
573,4S Chinese Restaurant,"A-26, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5731228,77.2304115,0,1,"Defence Colony, New Delhi",0,"Chinese, Thai",700,2,Rs.,3.5,Good,9ACD32,215,0,0,0
303215,Kulfiano,"47, Defence Colony Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5734173,77.2306809,,1,"Defence Colony, New Delhi",0,Ice Cream,200,1,Rs.,4.0,Very Good,5BA829,169,1,0,0
302655,Arabian Delites,"23, Flyover Market, Defence Colony, New Delhi",Defence Colony,New Delhi,1,28.5776478,77.2381221,,1,"Defence Colony, New Delhi",0,"Lebanese, Arabian",600,2,Rs.,3.6,Good,9ACD32,146,1,0,0
18273615,The Chatter House,"58, 1st & 2nd Floor, Khan Market, New Delhi",Khan Market,New Delhi,1,28.6001416,77.2270883,110003,1,"Khan Market, New Delhi",0,"Finger Food, Italian, North Indian",1800,3,Rs.,4.2,Very Good,5BA829,436,0,0,1
103,Veg Gulati,"8, Pandara Road Market, New Delhi",Pandara Road Market,New Delhi,1,28.6080723,77.2298055,110003,1,"Pandara Road Market, New Delhi",0,North Indian,1200,3,Rs.,3.8,Good,9ACD32,600,1,0,0
307822,La Vie,"51-A, Khan Market, New Delhi",Khan Market,New Delhi,1,28.6007115,77.227379,,1,"Khan Market, New Delhi",0,"Italian, European",1400,3,Rs.,3.9,Good,9ACD32,454,1,0,0
4296,L'Opera,"5-B, Khan Market, New Delhi",Khan Market,New Delhi,1,28.5997872,77.2261901,0,1,"Khan Market, New Delhi",0,"Bakery, Desserts, Fast Food",400,1,Rs.,4.0,Very Good,5BA829,518,1,0,0
1901,Cafe Turtle,"Shop 23, 1st & 2nd Floor, Khan Market, New Delhi",Khan Market,New Delhi,1,28.600052,77.2270883,0,1,"Khan Market, New Delhi",0,"Cafe, Italian, Lebanese",1000,3,Rs.,3.6,Good,9ACD32,574,0,0,0
800,Chicken Inn,"13-15, Pandara Road Market, New Delhi",Pandara Road Market,New Delhi,1,28.6080413,77.2298169,0,1,"Pandara Road Market, New Delhi",0,"North Indian, Mughlai, Chinese",1500,3,Rs.,3.6,Good,9ACD32,447,1,0,1
308337,La Bodega,"1st Floor, 29-B, Middle Lane, Khan Market, New Delhi",Khan Market,New Delhi,1,28.6003637,77.2275373,,1,"Khan Market, New Delhi",0,Mexican,1700,3,Rs.,3.6,Good,9ACD32,505,1,0,1
803,Pindi,"16, Pandara Road Market, New Delhi",Pandara Road Market,New Delhi,1,28.6079765,77.2300185,0,1,"Pandara Road Market, New Delhi",0,"North Indian, Mughlai, Chinese",1700,3,Rs.,3.8,Good,9ACD32,337,1,0,1
305686,Side Wok,"19, Khan Market, New Delhi",Khan Market,New Delhi,1,28.5999538,77.2269984,,1,"Khan Market, New Delhi",0,"Burmese, Chinese, Japanese, Malaysian, Thai",2000,4,Rs.,3.9,Good,9ACD32,372,1,0,1
18419910,Civil House,"26, Khan Market, New Delhi",Khan Market,New Delhi,1,28.6002569,77.2273577,,1,"Khan Market, New Delhi",0,"European, Continental, Pizza",1700,3,Rs.,4.2,Very Good,5BA829,113,0,0,1
304989,Chokola,"67-A, Khan Market, New Delhi",Khan Market,New Delhi,1,28.5997809,77.2265943,,1,"Khan Market, New Delhi",0,"Cafe, Desserts, Bakery",700,2,Rs.,3.8,Good,9ACD32,391,1,0,0
307284,Harry's Bar + Cafe,"2nd Floor, Shop 62, Khan Market, New Delhi",Khan Market,New Delhi,1,28.6001414,77.2267949,,1,"Khan Market, New Delhi",0,"Mediterranean, American, Asian",1700,3,Rs.,3.7,Good,9ACD32,395,0,0,1
310674,Cafe Illuminatii,"2nd Floor, Shop 18, Inner Lane, Khan Market, New Delhi",Khan Market,New Delhi,1,28.5999453,77.2269086,,1,"Khan Market, New Delhi",0,"Continental, Kashmiri, Italian, North Indian, Moroccan",2500,4,Rs.,3.6,Good,9ACD32,300,1,0,1
462,Karim's,"168/2, Jha House Basti, Nizamuddin West, Nizamuddin, New Delhi",Nizamuddin,New Delhi,1,28.5912679099,77.2436513007,0,1,"Nizamuddin, New Delhi",0,"Mughlai, North Indian",800,2,Rs.,3.7,Good,9ACD32,360,1,0,1
312710,Mr. Choy,"15, Middle Lane, Khan Market, New Delhi",Khan Market,New Delhi,1,28.5997575,77.2268188,,1,"Khan Market, New Delhi",0,"Seafood, Chinese, Japanese, Vietnamese, Asian, Thai",1200,3,Rs.,3.9,Good,9ACD32,287,0,0,0
303599,Ghalib Kabab Corner,"Shop 57, Ghalib Road, Near Lal Mahal, Nizamuddin, New Delhi",Nizamuddin,New Delhi,1,28.5922428,77.242491,,1,"Nizamuddin, New Delhi",0,"Mughlai, Biryani",300,1,Rs.,3.9,Good,9ACD32,251,0,0,0
307370,The Coffee Bean & Tea Leaf,"62, Middle Lane, Khan Market, New Delhi",Khan Market,New Delhi,1,28.6000435,77.2269984,,1,"Khan Market, New Delhi",0,Cafe,700,2,Rs.,3.8,Good,9ACD32,256,0,0,0
18255125,Public Affair,"67-68, Khan Market, New Delhi",Khan Market,New Delhi,1,28.5997809,77.2265943,,1,"Khan Market, New Delhi",0,European,2100,4,Rs.,3.8,Good,9ACD32,199,0,0,0
18082237,The Artful Baker,"Shop 13-B, Khan Market, New Delhi",Khan Market,New Delhi,1,28.5997404,77.2266392,,1,"Khan Market, New Delhi",0,"Bakery, Fast Food",600,2,Rs.,4.0,Very Good,5BA829,220,0,0,0
2902,Kamal's,"K-1, Sunder Nagar Market, Sunder Nagar, New Delhi",Sunder Nagar,New Delhi,1,28.6023444,77.2406505,0,1,"Sunder Nagar, New Delhi",0,North Indian,550,2,Rs.,3.7,Good,9ACD32,286,0,0,0
4302,Mughals Rasoi,"227-B, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5555943076,77.2496587783,,1,"East of Kailash, New Delhi",0,"North Indian, Mughlai, Chinese",700,2,Rs.,3.2,Average,CDD614,38,1,0,0
7876,Kolkata Hot Kathi Roll,"285, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5554670874,77.2497053817,0,1,"East of Kailash, New Delhi",0,North Indian,250,1,Rs.,2.7,Average,FFBA00,21,0,0,0
312173,Zaaika Junction,"Shop 43/6, Ground Floor, Community Center, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5585494836,77.2458165139,,1,"East of Kailash, New Delhi",0,"Chinese, Mughlai, North Indian",500,2,Rs.,3.1,Average,CDD614,25,1,0,0
18358157,Kowloon Express,"Shop 11/12, DDA Market, Mount Kailash, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5532108,77.2474937,,1,"East of Kailash, New Delhi",0,"North Indian, Italian, Chinese, Fast Food",400,1,Rs.,3.4,Average,CDD614,17,1,0,0
18391937,Halka Fulka,"382, White House, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.555408,77.251334,,1,"East of Kailash, New Delhi",0,Fast Food,400,1,Rs.,3.1,Average,CDD614,11,1,0,0
7884,Food Land,"252-H, Kailash Plazza, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5556131551,77.2506501898,0,1,"East of Kailash, New Delhi",0,"North Indian, Chinese",300,1,Rs.,3.2,Average,CDD614,16,1,0,0
920,Shiv Shakti Vaishno Bhojnalaya,"39/1, Community Centre, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5587229338,77.2460411489,0,1,"East of Kailash, New Delhi",0,North Indian,500,2,Rs.,3.1,Average,CDD614,22,0,0,0
18266888,Delhi Rasoi,"15, Community Center, Ground Floor, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5580129347,77.2457092255,,1,"East of Kailash, New Delhi",0,"North Indian, Chinese, South Indian",500,2,Rs.,3.3,Average,CDD614,19,0,0,0
9891,Al-Malik,"187-A, G K House, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5559756728,77.2514250129,0,1,"East of Kailash, New Delhi",0,"North Indian, Mughlai, Chinese",600,2,Rs.,3.2,Average,CDD614,21,0,0,0
303625,Raju Vaishnav Dhaba,"1, DDA Market, Garhi, Opposite ISCON Temple, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.55691625,77.2515556,,1,"East of Kailash, New Delhi",0,"North Indian, South Indian",350,1,Rs.,3.2,Average,CDD614,19,0,0,0
7893,Cafe Coffee Day,"6, Ground Floor Northside, Community Center, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.558244,77.245962,0,1,"East of Kailash, New Delhi",0,Cafe,450,1,Rs.,2.7,Average,FFBA00,24,0,0,0
312605,Khan's Dilli-6 Biryani,"East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.562469,77.24476,,1,"East of Kailash, New Delhi",0,"Biryani, Mughlai",500,2,Rs.,3.0,Average,CDD614,19,0,0,0
18381237,Spice Tree,"Shop 4, DDA Market, Mount Kailash, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5534253589,77.2475941479,,1,"East of Kailash, New Delhi",0,"North Indian, Mughlai, Chinese",400,1,Rs.,2.7,Average,FFBA00,12,1,0,0
18419884,Test Restaruants for Medio,"Test address, East of Kailash, New Delhi",East of Kailash,New Delhi,1,35.0,34.0,,1,"East of Kailash, New Delhi",0,"Chinese, Lucknowi",800,2,Rs.,0.0,Not rated,CBCBC8,1,0,0,1
7886,Naagar Foods,"D-88, Amrit Puri B, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5566725,77.2534918,0,1,"East of Kailash, New Delhi",0,North Indian,200,1,Rs.,3.1,Average,CDD614,17,0,0,0
18371426,Vadapav Junction,"B 19, DSIDC, Garhi, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.560028,77.254524,,1,"East of Kailash, New Delhi",0,Maharashtrian,350,1,Rs.,3.2,Average,CDD614,14,1,0,0
18272344,LaDiDa,"1st Floor, D-123, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5573496,77.2460754,,1,"East of Kailash, New Delhi",0,"Bakery, Desserts",500,2,Rs.,3.2,Average,CDD614,14,0,0,0
9887,Bikaner Sweets,"1, Sai Plaza, Sant Nagar, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5560083333,77.2509777778,0,1,"East of Kailash, New Delhi",0,"Street Food, South Indian, Mithai",200,1,Rs.,2.8,Average,FFBA00,13,0,0,0
7888,Hasty Tasty,"C Block Market, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.559209,77.256582,0,1,"East of Kailash, New Delhi",0,Chinese,300,1,Rs.,2.8,Average,FFBA00,12,0,0,0
7897,Govinda's Confectionery,"Iskcon Temple Complex, Main Road, East of Kailash, New Delhi",East of Kailash,New Delhi,1,28.5564444998,77.2535037249,0,1,"East of Kailash, New Delhi",0,Bakery,150,1,Rs.,3.1,Average,CDD614,12,0,0,0
181,McDonald's,"Near Grindlays Cinema, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,28.5613658,77.268936,0,1,"New Friends Colony, New Delhi",0,"Fast Food, Burger",500,2,Rs.,3.4,Average,CDD614,127,1,0,0
267,Pizza Hut Delivery,"19-20, Grandlay Cinema Building, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,28.5613573,77.2688462,0,1,"New Friends Colony, New Delhi",0,"Italian, Pizza, Fast Food",800,2,Rs.,3.9,Good,9ACD32,189,1,0,0
927,Moksha,"8, Community Center, New Friends Colony, New Delhi","Community Centre, New Friends Colony",New Delhi,1,28.5623117282,77.2690669075,,1,"Community Centre, New Friends Colony, New Delhi",0,North Indian,1400,3,Rs.,3.7,Good,9ACD32,110,1,0,1
5325,Sampan - The Suryaa New Delhi,"The Suryaa New Delhi, New Friends Colony, New Delhi","The Suryaa New Delhi, New Friends Colony",New Delhi,1,28.561053,77.269618,0,1,"The Suryaa New Delhi, New Friends Colony, New Delhi",0,"Thai, Chinese, Japanese",2500,4,Rs.,3.7,Good,9ACD32,111,0,0,1
149,Subway,"54, The India Mall, Community Centre, New Friends Colony, New Delhi","The India Mall, New Friends Colony",New Delhi,1,28.5614696,77.2685174,0,1,"The India Mall, New Friends Colony, New Delhi",0,"American, Fast Food, Salad, Healthy Food",500,2,Rs.,1.9,Poor,DE1D0F,146,1,0,0
18237363,Bao Cha,"Shop 21, The India Mall, Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony",New Delhi,1,28.5616400349,77.268983759,,1,"The India Mall, New Friends Colony, New Delhi",0,"Chinese, Thai, Asian",1000,3,Rs.,3.0,Average,CDD614,90,1,0,1
212,Domino's Pizza,"32-33, Grandlays Cinema Complex, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,28.5613573,77.2688462,0,1,"New Friends Colony, New Delhi",0,"Pizza, Fast Food",700,2,Rs.,2.8,Average,FFBA00,95,0,0,0
1324,Bon Bon Pastry Shop,"73, Community Center, New Friends Colony, New Delhi","Community Centre, New Friends Colony",New Delhi,1,28.5621736206,77.2683185712,0,1,"Community Centre, New Friends Colony, New Delhi",0,"Bakery, Desserts, Fast Food",150,1,Rs.,3.5,Good,9ACD32,91,0,0,0
302945,Hotel Malabar,"37-A, Sarai Juliena, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,28.5598266476,77.2720532119,,1,"New Friends Colony, New Delhi",0,"Kerala, Biryani",400,1,Rs.,3.6,Good,9ACD32,129,0,0,0
1023,Open Oven,"1, GF-58, The India Mall, 1 Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony",New Delhi,1,28.567481,77.269154,0,1,"The India Mall, New Friends Colony, New Delhi",0,"Bakery, Desserts, Fast Food",250,1,Rs.,3.4,Average,CDD614,109,0,0,0
9671,Shree Rathnam,"2 & 3, The India Mall, Community Center, New Friends Colony, New Delhi","The India Mall, New Friends Colony",New Delhi,1,28.5616559365,77.2687091678,0,1,"The India Mall, New Friends Colony, New Delhi",0,"South Indian, North Indian, Chinese",800,2,Rs.,3.5,Good,9ACD32,96,1,0,1
1508,Angels in my Kitchen,"9-AB, Taimur Nagar, New Friends Colony, New Delhi",New Friends Colony,New Delhi,1,28.5709473612,77.2668413445,0,1,"New Friends Colony, New Delhi",0,"Bakery, Desserts, Fast Food",350,1,Rs.,3.2,Average,CDD614,88,1,0,0
908,Dawat Khana,"17, Community Center, New Friends Colony, New Delhi","Community Centre, New Friends Colony",New Delhi,1,28.562384,77.2688013,0,1,"Community Centre, New Friends Colony, New Delhi",0,"North Indian, Mughlai, Chinese",1600,3,Rs.,2.5,Average,FFBA00,82,1,0,1
