id,name,switch_to_order_menu,average_cost_for_two,price_range,currency,aggregate_rating,votes,rating_id,services_id
18371289,Flavourz,0,150,1,Rs.,3.3,6,975,360
18425773,Anna Dosa,0,300,1,Rs.,0.0,3,916,351
9588,Sindhi Kulfi,0,100,1,Rs.,3.0,4,975,351
18396161,Chawla,0,400,1,Rs.,2.7,7,975,360
312798,Sri Kamakshi Vilas,0,400,1,Rs.,2.7,9,975,351
18455557,All Day 99,0,250,1,Rs.,0.0,3,916,360
310344,Aviram's Chinese Kitchen,0,250,1,Rs.,2.7,4,975,360
18260714,Aryan's Rajasthani Pyaz Ki Kachori,0,100,1,Rs.,3.1,4,975,351
18265724,Standard Punjabi Food,0,200,1,Rs.,0.0,3,916,360
308704,Choco Kraft,0,300,1,Rs.,0.0,2,916,360
9599,Punjab Sweets,0,150,1,Rs.,0.0,2,916,351
18481310,Karma Cafe & Lounge,0,350,1,Rs.,0.0,1,916,360
18025089,FNV,0,600,2,Rs.,0.0,2,916,351
310358,Chick Chicken House,0,250,1,Rs.,0.0,2,916,351
18425161,Chicken King,0,300,1,Rs.,0.0,1,916,351
18391309,The Altitude Cafe and Deli,0,600,2,Rs.,3.1,11,975,351
5727,Republic of Chicken,0,400,1,Rs.,2.7,10,975,351
311766,Chinois,0,1500,3,Rs.,3.0,7,975,392
18255171,Tokyo Mon Amour,0,2200,4,Rs.,3.1,10,975,392
6222,Ram Singh's Bhoj,0,350,1,Rs.,2.9,6,975,351
309882,Kathputli,0,900,2,Rs.,4.1,769,932,320
4268,Defence Bakery,0,400,1,Rs.,4.1,561,932,360
60,Colonel's Kababz,0,900,2,Rs.,3.2,600,975,392
1507,Angels in my Kitchen,0,350,1,Rs.,3.8,460,243,360
1395,Cafe Brown Sugar,0,1000,3,Rs.,3.7,390,243,360
305646,Whipped,0,550,2,Rs.,4.2,372,932,360
18423145,Rai Ji Caterers,0,400,1,Rs.,0.0,0,916,351
1819,The All American Diner,0,1000,3,Rs.,4.1,3495,932,351
309788,SodaBottleOpenerWala,0,1300,3,Rs.,4.2,1914,932,351
1614,Big Chill,0,1500,3,Rs.,4.5,4986,275,351
8244,Big Chill,0,1500,3,Rs.,4.6,1569,275,351
844,Khan Chacha,0,650,2,Rs.,3.7,2860,243,351
307802,Town Hall,0,2500,4,Rs.,3.8,1186,243,351
7227,Out Of The Box,0,1550,3,Rs.,4.0,1203,932,392
300656,Smoke House Deli,0,1650,3,Rs.,4.0,1093,932,392
311531,The Big Chill Cakery,0,700,2,Rs.,4.4,912,932,351
2632,Mamagoto,0,1600,3,Rs.,4.1,1330,932,320
3406,Amici Cafe,0,1200,3,Rs.,3.8,863,243,320
313207,Smokey's BBQ and Grill,0,2100,4,Rs.,4.2,578,932,320
9618,The Blue Door Cafe,0,1700,3,Rs.,3.7,774,243,392
304931,Guppy,0,2900,4,Rs.,4.1,665,932,392
4741,Boombox Cafe,0,2000,4,Rs.,3.6,1428,243,392
4404,Yellow Brick Road - Taj Vivanta,0,2500,4,Rs.,3.9,821,243,351
307799,Wok  In The Clouds,0,2000,4,Rs.,3.8,669,243,360
313299,Perch Wine & Coffee Bar,0,2000,4,Rs.,4.2,551,932,351
303958,Prabhu,0,500,2,Rs.,3.1,8,975,351
18333396,Wah Ji Wah,0,450,1,Rs.,2.9,6,975,351
18416830,M&S Coffee Cafe,0,450,1,Rs.,0.0,3,916,351
4315,The Tandoori Night,0,300,1,Rs.,2.8,5,975,351
18311961,Kukkuu Da Dhaba,0,400,1,Rs.,0.0,3,916,351
18356811,Hungry Hut,0,700,2,Rs.,3.1,6,975,351
9097,Bikaner Sweets,0,200,1,Rs.,2.7,14,975,351
9141,Uttaranchal Dhaba & Restaurant,0,200,1,Rs.,2.9,5,975,351
7317,Bikaner,0,600,2,Rs.,2.9,6,975,351
303851,Barichi Restaurant,0,1000,3,Rs.,2.9,7,975,392
18312458,Da Pizza Corner,0,600,2,Rs.,2.5,6,975,360
18025111,Popsy's,0,550,2,Rs.,3.0,5,975,351
7307,Taste of Vishal,0,900,2,Rs.,2.9,6,975,392
305151,Traffic Jaam,0,550,2,Rs.,2.9,5,975,351
7365,Ashirwad Dhaba,0,200,1,Rs.,2.9,5,975,351
302473,Cafe Highway,0,250,1,Rs.,0.0,0,916,351
311067,Chatori Zubaan 2,0,550,2,Rs.,3.0,5,975,351
18489540,Pokhreli Kitchen,0,450,1,Rs.,0.0,1,916,351
18372674,Foresto Lawn & Restaurant,0,600,2,Rs.,0.0,2,916,351
305190,New Sharma Chicken Corner,0,150,1,Rs.,0.0,2,916,351
2863,Divya's Rimpy Restaurant,0,800,2,Rs.,3.2,245,975,351
9751,Pudding & Pie,0,450,1,Rs.,3.7,137,243,351
18272370,Vero Gusto,0,250,1,Rs.,4.1,135,932,360
1037,Cafe Rendezvous,0,1550,3,Rs.,3.3,191,975,320
18291199,FreshMenu,0,600,2,Rs.,3.7,132,243,360
1036,The Delhi Heights,0,800,2,Rs.,2.8,198,975,320
307746,Rollmaal,0,500,2,Rs.,3.4,218,975,360
18376472,Biryani Blues,0,1000,3,Rs.,3.9,113,243,360
18348970,Stop My Starvation,0,300,1,Rs.,4.3,126,932,360
6179,Tunday Kababi,0,600,2,Rs.,2.2,182,737,360
1040,Karim's,0,800,2,Rs.,3.0,183,975,320
301190,Subway,0,500,2,Rs.,2.8,183,975,360
313206,Nizam's Kathi Kabab,0,900,2,Rs.,4.0,153,932,320
5726,Giani's,0,400,1,Rs.,3.7,145,243,360
309452,Open Oven,0,250,1,Rs.,3.4,103,975,360
8346,Soi Thai,0,1500,3,Rs.,3.6,148,243,360
303057,Wake And Bake,0,500,2,Rs.,3.2,16,975,351
309728,Green Chick Chop,0,350,1,Rs.,3.3,14,975,351
18339800,DELI2NITE,0,700,2,Rs.,2.6,15,975,360
18357533,New Zaika Kathi Rolls,0,300,1,Rs.,3.1,8,975,351
18424619,Sardar Ji Chaap & Rolls,0,200,1,Rs.,3.2,7,975,351
18472439,Biryani Bot,0,200,1,Rs.,0.0,3,916,351
18372279,Midnight Delight,0,400,1,Rs.,2.4,8,737,360
306801,Al-Arabi Restaurant,0,600,2,Rs.,2.9,7,975,351
7815,Bikaner Sweets,0,100,1,Rs.,3.0,9,975,351
308536,Laziz Fast Food & Laziz Khana,0,350,1,Rs.,2.8,7,975,351
7905,Moni Bakers,0,150,1,Rs.,0.0,2,916,351
18424883,Brij Ki Rasoi,0,250,1,Rs.,0.0,1,916,351
18357819,Nutri Lunch,0,200,1,Rs.,0.0,0,916,351
18357948,Sansar Hotel,0,300,1,Rs.,0.0,0,916,351
18357941,Facebook Fast Food,0,750,2,Rs.,0.0,0,916,351
18357943,Shama Muradabadi Chicken Biryani,0,400,1,Rs.,0.0,0,916,351
305763,The Owl's Kitchen,0,900,2,Rs.,3.5,174,243,360
18287358,Food Cloud,0,500,2,Rs.,0.0,2,916,351
18291238,TLC Kitchen,0,600,2,Rs.,0.0,2,916,351
18289261,Million Kitchen,0,350,1,Rs.,0.0,1,916,351
307990,Malik Vegetarian Rasoi,0,250,1,Rs.,2.9,9,975,351
18415339,Dilkhush Punjabi Dhaba,0,500,2,Rs.,0.0,3,916,351
309979,Green Chick Chop,0,350,1,Rs.,3.0,7,975,351
313073,Giani's,0,400,1,Rs.,0.0,3,916,351
18025093,Mahara Hotel,0,400,1,Rs.,2.9,4,975,351
309517,Yash Aadi Food Corner,0,400,1,Rs.,2.9,6,975,351
18025127,Bake My Day,0,250,1,Rs.,0.0,2,916,351
18350159,Al Zaika,0,300,1,Rs.,0.0,1,916,351
311683,Dragun Hut,0,400,1,Rs.,0.0,1,916,351
18478990,Bhutani Chaap,0,250,1,Rs.,0.0,0,916,351
18168122,Kerala Kitchen & Restaurant,0,250,1,Rs.,0.0,0,916,351
18414506,The Urban Dhaba,0,600,2,Rs.,0.0,1,916,351
18168124,The China Town,0,250,1,Rs.,0.0,1,916,351
18375201,Ashiyan Foods,0,700,2,Rs.,0.0,0,916,351
18433297,China Pan,0,200,1,Rs.,0.0,0,916,351
18409207,Twenty Four Seven,0,300,1,Rs.,0.0,0,916,351
18415338,Kathi House,0,200,1,Rs.,0.0,0,916,351
18478992,Retro Kichen,0,300,1,Rs.,0.0,0,916,351
18472695,Chinese Fast Food,0,200,1,Rs.,0.0,0,916,351
18489842,#hashtag,0,500,2,Rs.,0.0,0,916,351
18463608,Mr. Sub,0,400,1,Rs.,0.0,2,916,351
312983,Tandoori Zaaika,0,500,2,Rs.,3.0,4,975,351
18489808,Swadist Bhojnalaya,0,200,1,Rs.,0.0,2,916,351
18408079,JMD Food Palace,0,500,2,Rs.,0.0,2,916,351
18175282,Green Chick Chop,0,350,1,Rs.,0.0,3,916,351
312753,Dill's Chawla Chik-Inn,0,700,2,Rs.,2.9,4,975,351
18277163,Pandit Ji Ki Apni Rasoi,0,250,1,Rs.,0.0,2,916,360
18175299,Manna Sweets & Restaurant,0,200,1,Rs.,0.0,1,916,351
18175297,Choudhary Dhaba,0,350,1,Rs.,0.0,2,916,351
18277176,Saraswati Food Corner,0,250,1,Rs.,0.0,1,916,351
18337908,Moets Curry Pot,0,1200,3,Rs.,0.0,1,916,351
18175278,Shri Balaji Bhojnalaya,0,250,1,Rs.,0.0,1,916,351
18277178,Hotel Aditi,0,200,1,Rs.,0.0,1,916,351
18489545,Rajdhani Restaurant,0,200,1,Rs.,0.0,0,916,351
18467388,Manami Japanese Restaurant,0,1000,3,Rs.,0.0,0,916,392
18446867,Swiss Gourmessa,0,500,2,Rs.,0.0,0,916,351
18489804,Vandana Food Corner,0,150,1,Rs.,0.0,0,916,351
18492029,Aap Ki Khatir,0,400,1,Rs.,0.0,0,916,351
18352672,Bollywood Khana,0,150,1,Rs.,0.0,0,916,351
18034037,Green Chick Chop,0,350,1,Rs.,0.0,0,916,351
307571,Wood Box Cafe,0,850,2,Rs.,4.1,1479,932,320
18034053,The Fatty Bao,0,1800,3,Rs.,4.1,695,932,392
7060,Karnataka Food Centre,0,400,1,Rs.,4.1,881,932,351
312772,2 Bandits Lounge & Bar,0,1500,3,Rs.,3.9,1316,243,392
311340,Young Wild Free Cafe,0,500,2,Rs.,4.1,658,932,351
18349916,Superstar Café,0,600,2,Rs.,4.2,530,932,360
18053052,Delhi Club House,0,1700,3,Rs.,4.1,416,932,351
18303832,QRO Gourmeteriia BY DARK HOUSE KAFE,0,600,2,Rs.,4.2,349,932,360
18228894,Cafe Hera Pheri,0,500,2,Rs.,3.8,401,243,351
18222586,Pipeline Cafe,0,650,2,Rs.,4.0,355,932,360
309865,FrenZone,0,800,2,Rs.,3.9,288,243,320
18418239,Burgrill,0,450,1,Rs.,4.4,178,932,360
300815,Café 101,0,600,2,Rs.,3.6,365,243,360
312142,The Biryani Co.,0,650,2,Rs.,4.2,295,932,360
2215,China Bowl,0,800,2,Rs.,3.9,363,243,360
18291230,Bombay Brunch,0,400,1,Rs.,4.1,295,932,360
18368002,Tin Town Café,0,600,2,Rs.,3.9,142,243,360
304162,Chowringhee,0,600,2,Rs.,3.6,364,243,360
18472788,North East Castle,0,500,2,Rs.,2.9,4,975,351
7388,Chinese Food,0,250,1,Rs.,2.9,8,975,351
18225831,Dee Cake Shop,0,300,1,Rs.,0.0,3,916,351
18425739,The Cake Basket,0,100,1,Rs.,0.0,1,916,351
18425758,Aggarwal Sweets,0,150,1,Rs.,0.0,2,916,351
300259,Roll Point,0,200,1,Rs.,2.8,7,975,351
18229077,Zawlbuk,0,300,1,Rs.,0.0,2,916,351
18357566,Royal Bakery,0,200,1,Rs.,0.0,2,916,351
309509,Namaste Restaurant,0,300,1,Rs.,0.0,1,916,351
18354992,KT's Shik-Shack,0,200,1,Rs.,0.0,1,916,351
18424615,Aggarwal Sweets,0,100,1,Rs.,0.0,1,916,351
18354988,Jaca Restaurant,0,300,1,Rs.,0.0,0,916,351
18468524,The Pure Kitchen,0,250,1,Rs.,0.0,0,916,351
18425175,D.A.A.,0,300,1,Rs.,0.0,0,916,351
18425772,King Of Roll,0,100,1,Rs.,0.0,0,916,351
18354998,Kirti Food Plaza,0,100,1,Rs.,0.0,0,916,351
18472683,Shree Vinayaga Restaurant,0,400,1,Rs.,0.0,0,916,351
18425178,Al Meraj Chicken Shop,0,100,1,Rs.,0.0,0,916,351
18025119,Shahi Muradabadi,0,300,1,Rs.,0.0,0,916,351
18425768,S.R. Bakers,0,100,1,Rs.,0.0,0,916,351
305545,Blooms - Eros Hotel,0,4000,4,Rs.,3.9,150,243,392
196,McDonald's,0,500,2,Rs.,3.7,177,243,360
305548,Empress of China - Eros Hotel,0,4800,4,Rs.,4.2,119,932,392
18336192,Dimcha,0,1500,3,Rs.,3.9,145,243,392
18268390,Hype,0,4700,4,Rs.,3.7,142,243,351
304917,Sona Pure Veg Paradise,0,500,2,Rs.,3.8,158,243,351
18261188,Chaayos,0,400,1,Rs.,3.6,106,243,360
2232,Pind Balluchi,0,1000,3,Rs.,2.4,184,737,320
304915,Karim's,0,700,2,Rs.,3.1,185,975,360
148,Subway,0,500,2,Rs.,3.6,142,243,351
309738,Yo! China,0,1300,3,Rs.,2.6,110,975,360
308331,Pizza Hut Delivery,0,800,2,Rs.,3.6,103,243,360
3607,Southy,0,450,1,Rs.,2.5,94,975,360
5487,New Punjabi Khana,0,200,1,Rs.,3.9,104,243,351
1185,Americana Kitchen and Bar,0,1900,3,Rs.,2.8,105,975,392
304913,Moti Mahal Delux,0,800,2,Rs.,3.1,100,975,360
304906,Chicago Pizza,0,600,2,Rs.,2.5,93,975,360
18126080,Shree Rathnam,0,800,2,Rs.,3.6,58,243,351
3608,Domino's Pizza,0,700,2,Rs.,3.0,71,975,351
306031,Subway,0,500,2,Rs.,3.8,97,243,351
7720,Chik Chow,0,650,2,Rs.,3.3,62,975,360
18337892,Noorjahan,0,700,2,Rs.,3.8,17,243,351
602,Cafe Coffee Day - The Lounge,0,750,2,Rs.,3.2,42,975,351
1401,Brijwasi Restaurant,0,400,1,Rs.,2.8,32,975,351
311553,Chaska,0,500,2,Rs.,3.3,47,975,351
2585,Chawla's Unique Chicken Corner,0,600,2,Rs.,3.2,35,975,360
4101,French Crust - The Suryaa New Delhi,0,900,2,Rs.,3.3,19,975,351
709,Baskin Robbins,0,300,1,Rs.,3.3,38,975,360
7721,Moti Mahal Delux,0,800,2,Rs.,2.9,44,975,360
3337,Om Hotel,0,600,2,Rs.,3.3,140,975,351
302742,Sab Ki Khatir,0,450,1,Rs.,3.7,162,243,351
300744,Chawla's²,0,800,2,Rs.,2.3,126,737,320
3339,Beliram Degchiwala,0,900,2,Rs.,3.5,107,243,360
18369763,Instapizza,0,900,2,Rs.,3.9,55,243,360
307785,Subway,0,500,2,Rs.,3.3,78,975,360
9573,McDonald's,0,500,2,Rs.,3.4,62,975,360
302514,Kadimi Sweets,0,200,1,Rs.,3.1,42,975,351
9602,Chef Joint,0,400,1,Rs.,3.2,45,975,360
18449787,Sandwich & Sons,0,500,2,Rs.,3.2,24,975,360
308628,Orange Peel by Rasleen Kochhar,0,700,2,Rs.,3.6,44,243,351
3684,Pal Refreshment Corner,0,500,2,Rs.,3.5,32,243,360
312949,Janta Bakery,0,150,1,Rs.,3.6,32,243,351
304445,Bhola Dhaba,0,300,1,Rs.,2.8,30,975,360
18463963,Transform Nutrition,0,400,1,Rs.,3.5,19,243,351
310100,Tempting Bar-B-Que,0,650,2,Rs.,3.3,29,975,360
7874,Kabul Restaurant,0,450,1,Rs.,2.8,25,975,351
7889,Paljees Fresh Baked,0,200,1,Rs.,3.1,16,975,351
7879,Pinka's Rasoi,0,500,2,Rs.,3.1,21,975,360
303608,Simple Restaurant,0,500,2,Rs.,3.0,15,975,351
18409180,Twenty Four Seven,0,300,1,Rs.,0.0,0,916,351
18358168,Sam's 22,0,250,1,Rs.,0.0,0,916,351
18360900,Gupta Bhojnalya,0,300,1,Rs.,0.0,0,916,351
18357551,Chinese Corner,0,300,1,Rs.,0.0,0,916,351
18429188,Vishal Snacks,0,300,1,Rs.,0.0,0,916,351
18432628,Aloo Bhaji Restaurant,0,500,2,Rs.,0.0,0,916,351
18472680,The Bakery,0,300,1,Rs.,0.0,0,916,351
307409,Neha's Biscotte,0,400,1,Rs.,3.5,40,243,351
7483,Red Moon Bakery,0,400,1,Rs.,3.5,26,243,351
1461,Chawla's²,0,500,2,Rs.,3.0,19,975,351
310164,Chawla Dhaba,0,500,2,Rs.,3.0,10,975,360
18311948,The Golden Leaf,0,700,2,Rs.,3.0,6,975,351
308489,Friends Cafe,0,500,2,Rs.,0.0,2,916,351
18355004,Cafe Point,0,100,1,Rs.,0.0,0,916,351
18289277,Cookfresh,0,800,2,Rs.,0.0,2,916,351
306739,Ankit Fast Food Corner,0,200,1,Rs.,2.9,5,975,351
18312564,Da Pizza Corner,0,600,2,Rs.,3.0,7,975,351
312169,Pizza Yum,0,650,2,Rs.,2.7,8,975,351
18440259,Recipe Tadka,0,500,2,Rs.,0.0,3,916,351
306749,Vikram Ji Snacks,0,200,1,Rs.,0.0,3,916,351
312146,Janta Special Lassi Corner,0,150,1,Rs.,0.0,3,916,351
306741,Mughal Zaika Chicken Point,0,400,1,Rs.,2.9,4,975,351
9974,Nawab Restaurant,0,400,1,Rs.,2.9,7,975,351
300529,New Bikaner Sweets,0,200,1,Rs.,3.0,10,975,351
301994,Sher-E-Punjab,0,450,1,Rs.,3.0,5,975,351
18449798,Domino's Pizza,0,700,2,Rs.,0.0,1,916,351
306729,Shudh Vaishno Amritsari Naan,0,150,1,Rs.,3.0,6,975,351
18431159,Hyderabadi & Muradabadi Chicken Corner,0,450,1,Rs.,0.0,1,916,351
306733,Aggarwal Sweet Centre,0,150,1,Rs.,0.0,2,916,351
301783,Radhika Sweets,0,100,1,Rs.,2.9,5,975,351
18489651,The Night Rider,0,500,2,Rs.,0.0,1,916,351
301775,Pizza Day,0,500,2,Rs.,0.0,2,916,351
306750,Aayush Food Plaza,0,300,1,Rs.,2.9,5,975,351
313012,Pizza Day,0,500,2,Rs.,0.0,2,916,360
301867,Munna Bakery,0,100,1,Rs.,0.0,3,916,351
6475,Nazeer Foods,0,650,2,Rs.,3.6,427,243,351
300302,Nikashee,0,600,2,Rs.,3.7,408,243,351
306166,Pema's,0,700,2,Rs.,3.6,412,243,360
305526,Flavors of Chennai,0,400,1,Rs.,3.7,370,243,360
310665,Thok (The House of Kakori),0,600,2,Rs.,3.4,485,975,382
18163892,The Delhi Canteen,0,1000,3,Rs.,3.6,305,243,320
18334452,Pepper Kitchen,0,500,2,Rs.,4.0,244,932,360
301722,Dunkin' Donuts,0,600,2,Rs.,3.6,290,243,360
2586,Chic Fish,0,750,2,Rs.,3.5,361,243,360
131,Chopsticks,0,1700,3,Rs.,3.6,350,243,320
3555,Sahara Restaurant,0,400,1,Rs.,0.0,3,916,351
18312571,Parashar's,0,250,1,Rs.,2.9,4,975,351
18025131,Just Vada Pav,0,100,1,Rs.,0.0,3,916,351
7797,Chakhna Food Point,0,250,1,Rs.,2.9,6,975,351
18352263,Da Pizza Corner,0,600,2,Rs.,2.9,4,975,360
302573,Quality Restaurant,0,350,1,Rs.,0.0,3,916,351
18153550,Sumona Restaurant,0,200,1,Rs.,0.0,3,916,351
18161591,Mangal Ji and Gupta Ji Dhaba,0,350,1,Rs.,0.0,1,916,351
18355275,Hungry Folks Food Corner,0,600,2,Rs.,0.0,3,916,351
18352264,Ravi Ke Parathe,0,100,1,Rs.,0.0,2,916,351
18414494,Shere-E-Punjab,0,400,1,Rs.,0.0,1,916,351
18414497,Fourteen Eleven Tea Cafe,0,150,1,Rs.,0.0,1,916,351
18332442,Dabbba Wala Home Away,0,550,2,Rs.,0.0,1,916,351
18312455,Hussain - UP Ki Mashoor Biryani,0,150,1,Rs.,0.0,1,916,351
18439705,The Hubbub Cafe and Restaurant,0,500,2,Rs.,0.0,0,916,351
18345771,Foodieholic,0,200,1,Rs.,0.0,0,916,351
18306540,Shree Jagannath Restaurant,0,350,1,Rs.,0.0,0,916,351
18412894,Cake Walk,0,100,1,Rs.,0.0,0,916,351
18312459,Pandey Ji Restaurant,0,150,1,Rs.,0.0,0,916,351
18312463,Chhotu Restaurant,0,350,1,Rs.,0.0,0,916,351
307171,Abdul Muradabadi Chicken,0,350,1,Rs.,2.9,11,975,351
307865,Green Chick Chop,0,350,1,Rs.,3.0,10,975,351
18428880,Vdesi,0,400,1,Rs.,3.1,5,975,351
18478389,Die Bäckerei,0,500,2,Rs.,0.0,0,916,351
307169,Laxmi Corner,0,150,1,Rs.,3.0,5,975,351
18486861,Biryani Point,0,150,1,Rs.,0.0,1,916,351
18472663,Faaso's,0,600,2,Rs.,0.0,1,916,360
18469974,Ovenstory Pizza,0,500,2,Rs.,0.0,1,916,360
18425179,Rapchick Biryani,0,350,1,Rs.,0.0,2,916,351
18352172,Sindh Snacks,0,450,1,Rs.,0.0,3,916,351
18325509,Kingdom Restaurant,0,650,2,Rs.,0.0,1,916,351
18434343,Dada Ka Dhaba,0,500,2,Rs.,0.0,0,916,360
18472665,Behrouz Biryani,0,600,2,Rs.,0.0,0,916,360
18427212,"34, Chowringhee Lane",0,350,1,Rs.,0.0,0,916,351
313127,Aggarwal Sweets,0,200,1,Rs.,0.0,0,916,351
18396151,Chinese Hut,0,300,1,Rs.,0.0,0,916,351
18486869,Hot & Tasty,0,200,1,Rs.,0.0,0,916,351
18486866,Gupta Ji Ka Dhaba,0,200,1,Rs.,0.0,0,916,351
18461352,Rupa Bangali Dhaba,0,300,1,Rs.,0.0,0,916,351
18057802,Mysore Cafe,0,200,1,Rs.,3.2,12,975,351
312231,M.P. Canteen,0,350,1,Rs.,3.1,13,975,351
18481278,Mirch Masala Restaurant,0,400,1,Rs.,0.0,0,916,351
311828,Moti Mahal Delux - Tandooori Trail,0,800,2,Rs.,2.7,90,975,360
18126972,Get Lost in Flavours,0,650,2,Rs.,2.6,70,975,360
5846,Red Chilli,0,900,2,Rs.,3.0,64,975,360
18456770,Napoli Pizza,0,800,2,Rs.,4.0,41,932,360
4330,Gupta's Rasoi,0,350,1,Rs.,2.8,60,975,360
300281,The Chef Restaurant,0,400,1,Rs.,3.4,63,975,351
1774,Rainbows,0,400,1,Rs.,3.5,51,243,360
305606,Zustt Yummy,0,500,2,Rs.,2.3,54,737,351
18357527,Treat Up Cafe and Restaurant,0,500,2,Rs.,3.6,31,243,351
18337920,Weird Time Food,0,600,2,Rs.,3.6,49,243,360
300280,Druk,0,400,1,Rs.,2.8,53,975,351
7310,Adish,0,700,2,Rs.,3.1,45,975,351
18219526,High On Burgers,0,300,1,Rs.,3.2,37,975,360
18458306,Sumo Sushi,0,1000,3,Rs.,3.9,21,243,360
300258,Cafe Coffee Day - The Lounge,0,750,2,Rs.,2.5,32,975,351
18144483,Le Himalaya,0,700,2,Rs.,3.1,34,975,360
306870,Chawla Chicken,0,500,2,Rs.,3.5,40,243,360
304186,Hangchuaa's Chinese Food Corner,0,600,2,Rs.,3.1,35,975,360
8216,Baker's Byte,0,200,1,Rs.,3.3,34,975,351
18384121,Bamboo Hut,0,500,2,Rs.,3.4,15,975,360
300235,PVR Bhojanalay,0,100,1,Rs.,2.7,17,975,351
18428536,Big Belly Burger,0,200,1,Rs.,2.7,6,975,360
302326,Puja Sandwich House,0,300,1,Rs.,2.7,16,975,351
309192,The Bake Studio,0,450,1,Rs.,3.1,12,975,351
300236,Bikaner Misthan,0,350,1,Rs.,2.7,16,975,351
300231,Bikaner Choice,0,100,1,Rs.,2.8,14,975,351
18303837,Da Yummy Pizza,0,500,2,Rs.,2.7,4,975,360
18488864,PIE,0,250,1,Rs.,0.0,1,916,351
2201,The Blue Tandoor,0,1000,3,Rs.,2.9,13,975,351
312827,Food Nursary,0,350,1,Rs.,2.8,5,975,360
302314,G+,0,150,1,Rs.,0.0,3,916,351
18203159,Pandit Ji Ki Apni Rasoi,0,300,1,Rs.,2.4,4,737,360
302318,Sonu Sweets,0,200,1,Rs.,0.0,2,916,351
302311,Pastry Place,0,250,1,Rs.,0.0,2,916,351
18469965,Pho King Awesome,0,850,2,Rs.,0.0,1,916,351
18408066,Meatwale.com,0,300,1,Rs.,0.0,1,916,351
18355141,Abdullah Biryani Centre,0,300,1,Rs.,0.0,1,916,351
18408037,Allishan Family Restaurant,0,200,1,Rs.,0.0,1,916,351
18312586,Mohit Bakery,0,150,1,Rs.,0.0,1,916,351
18440160,Chawla Chik Inn,0,800,2,Rs.,0.0,0,916,360
305833,Krispy Kreme,0,350,1,Rs.,4.0,734,932,360
4830,Berco's,0,1100,3,Rs.,3.8,565,243,360
9984,Starbucks,0,700,2,Rs.,3.9,725,243,351
4271,Häagen-Dazs,0,700,2,Rs.,4.0,649,932,351
4752,Lighthouse 13,0,2100,4,Rs.,3.4,570,975,392
4341,The Great Kabab Factory,0,2200,4,Rs.,3.5,498,243,320
7364,Khan Chacha,0,650,2,Rs.,3.4,504,975,360
18219554,The Coffee Shop,0,1200,3,Rs.,4.4,326,932,360
306545,Harry's Bar + Cafe,0,1600,3,Rs.,3.6,392,243,392
8201,Dunkin' Donuts,0,600,2,Rs.,3.8,426,243,351
18219522,Locale,0,1400,3,Rs.,4.4,317,932,320
3921,Joy Luck Moon,0,1800,3,Rs.,3.5,385,243,320
305781,Cinnabon,0,400,1,Rs.,4.1,397,932,360
1372,The Coffee Bean & Tea Leaf,0,700,2,Rs.,3.7,417,243,351
311634,Keventers,0,400,1,Rs.,3.9,383,243,351
310916,Fat Lulu's,0,1250,3,Rs.,3.8,298,243,360
219,Domino's Pizza,0,700,2,Rs.,2.5,253,975,351
18217023,Blue Tokai Coffee Roasters,0,350,1,Rs.,4.4,269,932,360
9720,The Beer Cafe,0,1200,3,Rs.,3.5,295,243,351
2741,Pan Asian - Sheraton New Delhi Hotel,0,3000,4,Rs.,4.2,327,932,392
7824,Shri Bala Ji,0,150,1,Rs.,3.0,14,975,351
18219530,The Kitchen Exotica,0,600,2,Rs.,3.0,9,975,351
310198,Jo's Peace of Cake,0,300,1,Rs.,0.0,1,916,351
18364414,MK Tiffin Service,0,200,1,Rs.,0.0,1,916,351
7803,Bikaner Sweets,0,100,1,Rs.,0.0,1,916,351
7818,Om Aggarwal Sweets,0,100,1,Rs.,0.0,1,916,351
18357939,Devika Restaurant,0,200,1,Rs.,0.0,0,916,351
18425158,Chowringhee,0,250,1,Rs.,0.0,1,916,360
18489497,Mughlai Point,0,300,1,Rs.,0.0,1,916,351
18396418,Cake Spot,0,400,1,Rs.,0.0,0,916,351
18425149,Krispy Kitchen,0,300,1,Rs.,0.0,1,916,351
18357568,Chicken Point,0,600,2,Rs.,0.0,0,916,351
18370535,Meatwale.com,0,300,1,Rs.,0.0,0,916,351
18486878,Shama Chicken Corner,0,300,1,Rs.,0.0,0,916,351
18492652,Koolees Milkshake Bar,0,150,1,Rs.,0.0,0,916,351
1777,Rajinder Da Dhaba,0,800,2,Rs.,4.3,3530,932,351
3379,La Piazza - Hyatt Regency,0,4500,4,Rs.,3.9,410,243,392
3378,China Kitchen - Hyatt Regency,0,4500,4,Rs.,4.0,424,932,392
7319,Rajinder Xpress,0,800,2,Rs.,3.8,310,243,351
4357,Cafe - Hyatt Regency,0,3500,4,Rs.,3.6,261,243,392
4356,T.K'S Oriental Grill - Hyatt Regency,0,4000,4,Rs.,3.9,290,243,392
3164,RDX,0,1000,3,Rs.,3.9,223,243,392
7772,Momo Mia,0,400,1,Rs.,3.8,152,243,351
302542,Nagaland,0,800,2,Rs.,3.7,143,243,392
7768,Bijoli Grill,0,800,2,Rs.,3.7,182,243,351
302264,Maharashtra Food Stall,0,350,1,Rs.,3.6,93,243,351
309140,Amigo's Hub,0,500,2,Rs.,3.7,193,243,360
18336489,#OFF Campus,0,800,2,Rs.,3.7,216,243,320
